https://www.gutenberg.org/cache/epub/45631/pg45631-images.html,p.center a.pginternal,p.center a.pginternal,hr.chap
https://www.gutenberg.org/cache/epub/20923/pg20923-images.html,tbody td a,tbody td[colspan],h2
https://www.gutenberg.org/cache/epub/15265/pg15265-images.html,ul li a,ul li,hr
